Date,Currencies Total Value,Coins Total Value,Account Total Value,TRY,USD,BTC,ADA,AE,AERGO,ALGO,APPC,ARK,ARN,AST,ATOM2,BAT,BCH,BCPT,BCV,BKBT,BLZ,BNT,BRD,BTG,BTM,BTS,BTT,BTT2,CELR,CHZ,CND,COTI,CTXC,CVC,DACC,DAG,DASH,DCR,DLT,EDO,ELF,ENG,EOS,ETC,ETH,ETHOS,EVX,FUN,GNT,GO,IOT,JST,KNC,LOKI,LRC,LSK,LTC,LUN,MANA,MHC,MITH,MTC,NEBL,NEW,OGN,OMG,ONION,PERL,PHB,PIVX,PPT,QTUM,R,RDN,REP,RLC,RUFF,RVN,SC,SEELE,SKM,SNT,STORJ,STRAT,SWFTC,TFUEL,THETA,TOMO,TRX,USDT,USE,WAN,WIN,WIN2,WTC,XEM,XMX,XRP,ZEC,ZRX
11.03.2020,0,7.03394351,7.03394351,0,0,6.24059286,0,0.00000493,0.01360084,0.00024762,0.00000187,0.00001123,0.00001137,0.00966209,0.03989844,0.00000792,0.00002555,0.02633717,0,0,0.00000014,0.00001704,0.00000543,0.00005692,-0.00113497,0.00000236,0.00145074,0,0.02914224,0.011882,0.00000045,0,0.00000085,0.00000189,0.01310286,0,0.00880208,0.00000003,0,0.00000252,0.00000216,0,0.04241339,0.1267681,0.00001147,0.00000445,0.01839228,0,0.02104182,0.03950982,0.02994518,0,0.00001979,0.02426828,0.00000213,0.01961007,0.00003777,0.03283217,0.00452665,0.0142912,0,0,0.01145665,0,0.00000908,0.01795874,0.00036142,0.00000323,0.0249681,0,0.00000018,0.0298352,0.01465559,0.00612472,0.00000106,0,0,0.014914,0,0,0,0.00000147,0.0216885,0.00560818,0,0,0.0182682,0.00002848,0.01407646,0.01253637,0,0,0.00000041,0.00000018,0.03022611,0.007683,0,0.00001481,0.00000073,0.03611144
16.03.2020,0,6.94494217,6.94494217,0,0,6.24974048,0,0.00000445,0.01346733,0.00018328,0.00000149,0.00001008,0.00001,0.02602865,0.05009572,0.00000699,0.00002592,0.04735753,0,0,0.0000001,0.0000153,0.00000424,0.0000583,-0.00110829,0.00000245,0.00174923,0.00000066,0.01811436,0.0088567,0.00000035,0,0.00000071,0.00000182,0.01073736,0,0.00829503,0.00000003,0,0.00000185,0.00000222,0,0.04130204,0.02784895,0.02222542,0.00000305,0.02562208,0,0.02087543,0.03585103,0.02677522,0,0.00001548,0.01622257,0.00000187,0.02079932,0.00004058,0.02620763,0.00451333,0.01407294,0,0,0.00980857,0,0.00000644,0.01651033,0.00028037,0.00000179,0.01913342,0,0.00000017,0.02534428,0.01824514,0.0046839,0.00000099,0,0,0.01553555,0,0,0,0.00000156,0.00000709,0.00481265,0,0,0.01557969,0.00002019,0.01435106,0.01980564,0,0,0.00000065,0.0000002,0.02116844,0.0089673,0,0.00001587,0.0000007,0.0346189
21.03.2020,0,6.98641848,6.98641848,0,0,6.30973369,0,0.00000428,0.01324495,0.0001796,0.00000168,0.00001246,0.00001112,0.00894014,0.04220184,0.00000694,0.00002691,0.015598,0,0,0.00000015,0.00001525,0.00000416,0.00006096,-0.0011153,0.00000254,0.00150098,0.00000062,0.01968547,0.00835454,0.00000038,0,0.0000008,0.00000184,0.01038204,0,0.01114058,0.00000003,0,0.00000187,0.0000022,0,0.03236811,0.02534385,0.0422321,0.00000277,0.02597498,0,0.02129333,0.03984714,0.02825305,0,0.00001524,0.01609135,0.00000173,0.03541925,0.00003828,0.03425576,0.00407709,0.0155533,0,0,0.01230215,0,0.00000573,0.02175618,0.00027241,0.00000156,0.01886701,0,0.00000015,0.03456927,0.01356667,0.00508548,0.00000103,0,0,0.01532502,0,0,0,0.00000206,0.00001331,0.00458916,0,0,0.00000637,0.00002102,0.01362448,0.01617842,0,0,0.00000052,0.00000018,0.00939277,0.00394949,0,0.00001439,0.00000077,0.05610483
17.03.2020,0,6.94197382,6.94197382,0,0,6.24519739,0,0.00000445,0.01318964,0.00018845,0.00000156,0.00001104,0.00001026,0.02573743,0.04977056,0.00000694,0.00002607,0.04785792,0,0,0.0000001,0.00001542,0.00000424,0.00005776,-0.00113886,0.0000025,0.00152585,0.00000066,0.01970712,0.0090398,0.00000035,0,0.00000117,0.00000183,0.00979541,0,0.00825599,0.00000003,0,0.00000185,0.00000222,0,0.04043239,0.02698566,0.02193554,0.00000305,0.04024772,0,0.02061752,0.03477214,0.02809629,0,0.00001719,0.01688139,0.00000188,0.01817446,0.00003961,0.02695643,0.00434694,0.01450727,0,0,0.00939418,0,0.00000685,0.01156569,0.00030852,0.0000019,0.01811561,0,0.00000016,0.02508208,0.01535646,0.00476089,0.000001,0,0,0.01567005,0,0,0,0.00000154,0.00000673,0.00497884,0,0,0.01598117,0.00002458,0.01418456,0.01858567,0,0,0.00000062,0.00000021,0.01439586,0.01140839,0,0.00001558,0.00000068,0.03883537
20.03.2020,0,6.96001458,6.96001458,0,0,6.23185638,0,0.00000426,0.0130666,0.00018361,0.0000016,0.00001225,0.00001032,0.02114805,0.04221203,0.00000683,0.00002618,0.04202617,0,0,0.00000011,0.00001505,0.00000403,0.00005914,-0.00108702,0.00000255,0.0014969,0.00000062,0.01954532,0.00832767,0.00000036,0,0.0000007,0.00000181,0.01037177,0,0.01106068,0.00000003,0,0.00000185,0.00000217,0,0.03104185,0.02474683,0.03602002,0.00000275,0.03506334,0,0.02019861,0.04126599,0.02884049,0,0.00001544,0.01613,0.00000173,0.03641992,0.00003785,0.04209861,0.00407757,0.01574425,0,0,0.01212757,0,0.00000586,0.02193692,0.00027776,0.00000156,0.01777052,0,0.00000014,0.03430233,0.013352,0.00476701,0.00000098,0,0,0.01531788,0,0,0,0.00000194,0.00001335,0.00457261,0,0,0.00553478,0.00002073,0.01360517,0.01609731,0,0,0.00000052,0.00000019,0.00945788,0.00383428,0,0.00001422,0.00000077,0.05493703
22.03.2020,0,6.96157177,6.96157177,0,0,6.30973369,0,0.00000416,0.01306438,0.00018325,0.00000159,0.00001185,0.00001052,0.00776541,0.03988793,0.00000668,0.00002646,0.01433289,0,0,0.00000013,0.00001518,0.00000457,0.00005792,-0.00106956,0.00000253,0.00133059,0.0000006,0.01918666,0.00810791,0.00000035,0,0.00000073,0.00000183,0.0104942,0,0.01056114,0.00000003,0,0.00000186,0.00000211,0,0.03207173,0.0247689,0.04159879,0.00000266,0.02245752,0,0.02105226,0.03582636,0.02655771,0,0.00001443,0.0155323,0.00000173,0.03465112,0.00003764,0.0321267,0.00406661,0.01616641,0,0,0.0119973,0,0.00000513,0.02109476,0.00026088,0.00000142,0.01804283,0,0.00000014,0.03372321,0.01377239,0.00483526,0.00000099,0,0,0.01474156,0,0,0,0.00000195,0.00001235,0.00442049,0,0,0.0000059,0.00002044,0.01333758,0.01721077,0,0,0.00000056,0.00000019,0.00895179,0.00392454,0,0.00001448,0.00000074,0.05453366
19.03.2020,0,6.97233142,6.97233142,0,0,6.20440566,0,0.00000441,0.01304847,0.00018587,0.00000161,0.00001282,0.00001059,0.0265223,0.05011605,0.00000697,0.00002711,0.04036358,0,0,0.00000011,0.00001598,0.00000423,0.00005994,-0.00109691,0.00000255,0.00152969,0.00000064,0.0210958,0.0087634,0.00000037,0,0.00000073,0.00000179,0.00963387,0,0.01027285,0.00000003,0,0.00000194,0.00000224,0,0.03060089,0.02557726,0.02501964,0.000003,0.04179013,0,0.0199061,0.03887126,0.03332227,0,0.00001624,0.0167719,0.00000183,0.03971669,0.00003897,0.04210211,0.00410959,0.01602054,0,0,0.01289118,0,0.0000062,0.0224625,0.00029235,0.00000203,0.01906579,0,0.00000015,0.03525299,0.01391215,0.00472115,0.00000105,0,0,0.01590637,0,0,0,0.00000226,0.00001269,0.00498575,0,0,0.01545455,0.00002222,0.01413982,0.01601626,0,0,0.00000052,0.0000002,0.01325542,0.00408373,0,0.00001501,0.00000075,0.06096522
18.03.2020,0,6.95880592,6.95880592,0,0,6.21537303,0,0.00000455,0.01289967,0.00018831,0.00000151,0.00001211,0.00001006,0.02484461,0.05029357,0.00000695,0.00002586,0.04876488,0,0,0.0000001,0.00001551,0.00000419,0.00005833,-0.00113687,0.00000251,0.00164173,0.00000064,0.01893714,0.00852622,0.00000035,0,0.00000104,0.00000185,0.01063004,0,0.01101245,0.00000003,0,0.00000185,0.00000215,0,0.0251238,0.02667197,0.00000597,0.00000281,0.03983661,0,0.0208856,0.0360345,0.02857577,0,0.00001682,0.01661654,0.0000019,0.04186451,0.00003967,0.02768622,0.00418439,0.01484368,0,0,0.01134123,0,0.00000666,0.0164057,0.00025761,0.00000187,0.01807738,0,0.00000016,0.03498513,0.01611041,0.00467217,0.0000011,0,0,0.01560191,0,0,0,0.00000153,0.02235898,0.0204948,0,0,0.01533821,0.00002313,0.01422038,0.01827684,0,0,0.00000062,0.00000021,0.00941448,0.00400685,0,0.00001537,0.00000079,0.05267727
13.03.2020,0,6.96611995,6.96611995,0,0,6.26495557,0,0.00000427,0.01251038,0.00019764,0.00000157,0.00001002,0.00000996,0.02724989,0.04932114,0.00000748,0.00002409,0.04566403,0,0,0.00000011,0.00001601,0.00000434,0.00005803,-0.00110694,0.00000258,0.00162544,0.00000064,0.02001308,0.00954692,0.00000039,0,0.00000091,0.00000172,0.01151787,0,0.00883938,0.00000003,0,0.00000187,0.0000022,0,0.04141983,0.02718896,0.00001118,0.00000369,0.0152019,0,0.01958324,0.04252734,0.02848185,0,0.00001888,0.02257978,0.00000202,0.01919836,0.00004156,0.02777512,0.00424847,0.01414264,0,0,0.01004101,0,0.00000795,0.01699465,0.00033972,0.00000228,0.01957517,0,0.00000017,0.02766536,0.01152064,0.00510258,0.00000105,0,0,0.02005788,0,0,0,0.00000151,0.01929511,0.00485703,0,0,0.01610385,0.00002167,0.01382731,0.01784346,0,0,0.00000058,0.00000019,0.02360434,0.00852558,0,0.00001609,0.00000071,0.03780862
28.03.2020,0,6.96373573,6.96373573,0,0,6.26740993,0,0.00000402,0.01224105,0.0001739,0.00000169,0.000011,0.01497823,0.01789254,0.03823892,0.00000691,0.00002601,0.02506779,0,0,0.00000013,0.00001507,0.0000041,0.00005584,-0.00114051,0.00000238,0.00195774,0.0000006,0.01977088,0.01901997,0.00000035,0,0.00000127,0.0000017,0.00946182,0,0.01007809,0.00000003,0,0.00000185,0.00000218,0,0.03101687,0.02409816,0.04126154,0.00000274,0.02925446,0,0.01924052,0.04100706,0.02718809,0,0.00001393,0.01559964,0.00000163,0.03301219,0.00003842,0.02996175,0.00394006,0.0144229,0,0,0.01196602,0,0.00000571,0.02066462,0.00027344,0.00000135,0.01886842,0,0.00000014,0.03314925,0.01225891,0.00507608,0.00000119,0,0,0.01467096,0,0,0,0.00000252,0.00001108,0.00431458,0,0,0.0000061,0.00001984,0.01372093,0.01589439,0,0,0.00000052,0.0000002,0.01003944,0.00371025,0,0.00001585,0.0000007,0.0537178
07.04.2020,0,6.9624324,6.9624324,0,0,6.22307513,0,0.00000389,0.01210583,0.00018828,0.00000173,0.0000108,0.01459323,0.02133367,0.03954378,0.00000702,0.00002662,0.01477333,0,0,0.00000013,0.00001483,0.00000376,0.00005326,-0.00207466,0.00000235,0.00280134,0.00000058,0.01970805,0.02249791,0.00000038,0,0.00000114,0.00000168,0.01000904,0,0.00969439,0.00000003,0,0.00000182,0.00000217,0,0.03214789,0.02380702,0.02263009,0.00000282,0.03295312,0,0.0189982,0.05563199,0.02778001,0,0.00001329,0.01380996,0.00000153,0.03052898,0.0000384,0.02939994,0.00392857,0.01352931,0,0,0.01240938,0,0.00000642,0.02153406,0.00024697,0.00000149,0.01821623,0,0.00000014,0.03265647,0.02387521,0.00543814,0.00000105,0,0,0.02942611,0,0,0,0.0000021,0.00001176,0.00441945,0,0,0.0224516,0.00002166,0.01390095,0.0138612,0,0,0.0000009,0.00000038,0.01398956,0.0033994,0,0.00001507,0.00000073,0.05296334
01.04.2020,0,6.95223121,6.95223121,0,0,6.25161538,0,0.00000386,0.01204603,0.00016987,0.00000171,0.00001112,0.01491183,0.00884993,0.0362086,0.0000068,0.0000257,0.02050629,0,0,0.00000013,0.00001504,0.00000389,0.0000544,-0.00104599,0.00000232,0.00218388,0.00000058,0.019597,0.01844648,0.00000036,0,0.0000011,0.00000168,0.01001524,0,0.00965449,0.00000003,0,0.00000176,0.0000022,0,0.03010683,0.02379505,0.04036797,0.00000309,0.04226549,0,0.01879002,0.04073171,0.02776304,0,0.00001318,0.01482895,0.00000155,0.03102361,0.00003678,0.02997246,0.00406888,0.0142984,0,0,0.01251433,0,0.00000566,0.02076278,0.00025647,0.00000146,0.01960251,0,0.00000014,0.0314635,0.0262556,0.00484897,0.00000114,0,0,0.01546665,0,0,0,0.00000243,0.00001127,0.00443473,0,0,0.00000613,0.00002132,0.01316115,0.01498606,0,0,0.00000049,0.0000004,0.0119805,0.0035207,0,0.00001494,0.00000069,0.05155247
06.04.2020,0,6.95964932,6.95964932,0,0,6.21710415,0,0.00000393,0.01199437,0.00018648,0.00000171,0.00001083,0.01441326,0.02186442,0.03959325,0.0000069,0.00002668,0.01889446,0,0,0.00000013,0.00001506,0.00000385,0.00005346,-0.00212634,0.00000238,0.00272522,0.00000059,0.0192969,0.02221023,0.00000036,0,0.00000115,0.00000167,0.00909744,0,0.00963652,0.00000003,0,0.00000188,0.00000219,0,0.03295076,0.02394208,0.04573526,0.00000283,0.03347441,0,0.01851754,0.05758531,0.02762755,0,0.00001237,0.01364366,0.00000155,0.02989364,0.00003767,0.02931075,0.0038897,0.01364446,0,0,0.01237047,0,0.00000626,0.02104151,0.00024709,0.00000134,0.01784685,0,0.00000014,0.03291331,0.02355644,0.0056132,0.00000103,0,0,0.02962609,0,0,0,0.00000214,0.00001192,0.00451125,0,0,0.00000648,0.00002094,0.01412399,0.01367551,0,0,0.00000089,0.00000038,0.01366909,0.00345359,0,0.00001514,0.00000074,0.05164083
27.03.2020,0,6.95452652,6.95452652,0,0,6.27665181,0,0.00000399,0.01193759,0.00017694,0.00000176,0.00001145,0.0000114,0.01799265,0.03786007,0.00000692,0.00002549,0.02339684,0,0,0.00000012,0.00001513,0.00000405,0.00005629,-0.00109602,0.00000234,0.00195806,0.00000058,0.02012876,0.01887921,0.00000036,0,0.00000133,0.00000177,0.01010659,0,0.01034447,0.00000003,0,0.0000019,0.00000216,0,0.03043414,0.0242679,0.040707,0.00000266,0.03365151,0,0.0190633,0.03927878,0.026412,0,0.00001385,0.01572786,0.00000156,0.03322309,0.00003712,0.02995367,0.00389926,0.01490772,0,0,0.0120457,0,0.00000575,0.02036539,0.00026391,0.00000133,0.01817184,0,0.00000014,0.03236761,0.01195838,0.00504537,0.00000117,0,0,0.01466281,0,0,0,0.00000212,0.00001105,0.0041583,0,0,0.00000612,0.00001983,0.01325345,0.01586797,0,0,0.0000005,0.00000021,0.00959446,0.00370078,0,0.00001533,0.00000071,0.05294083
09.04.2020,0,6.98308452,6.98308452,0,0,6.22835484,0,0.00000396,0.01190661,0.00020179,0.00000178,0.00001086,0.01461828,0.02285957,0.04278757,0.00000739,0.00002671,0.01393113,0,0,0.00000014,0.00001487,0.00000382,0.00006552,-0.00211032,0.00000238,0.00200716,0.00000059,0.02011269,0.02268704,0.00000039,0,0.00000119,0.00000178,0.00906699,0,0.0109695,0.00000003,0,0.00000182,0.00000214,0,0.03282413,0.02527763,0.02300669,0.00000287,0.03330452,0,0.01908502,0.05549541,0.02894154,0,0.00001378,0.01367758,0.00000156,0.03021813,0.0000392,0.03066313,0.00411906,0.01456374,0,0,0.01244374,0,0.00000614,0.0214847,0.00025118,0.00000148,0.0187529,0,0.00000014,0.03463342,0.02379487,0.0054237,0.00000107,0,0,0.02662515,0,0,0,0.00000212,0.00001165,0.00453418,0,0,0.0227612,0.00002208,0.01391786,0.01367988,0,0,0.00000089,0.00000038,0.0141997,0.00338301,0,0.00001527,0.00000082,0.05836478
02.04.2020,0,6.94648295,6.94648295,0,0,6.2495114,0,0.00000378,0.01183646,0.00016908,0.00000173,0.00001094,0.01479393,0.0225169,0.03532043,0.00000664,0.00002596,0.01951259,0,0,0.00000013,0.00001493,0.00000384,0.00005394,-0.00101071,0.00000233,0.00230872,0.00000058,0.01897867,0.01789564,0.00000034,0,0.00000108,0.00000168,0.01013796,0,0.00961129,0.00000003,0,0.00000181,0.00000213,0,0.02967735,0.02349611,0.04110855,0.00000297,0.01817099,0,0.01955985,0.04113623,0.02664573,0,0.0000127,0.01438268,0.0000015,0.03055173,0.00003621,0.02929198,0.00394219,0.012585,0,0,0.0124541,0,0.00000658,0.02100038,0.00025391,0.0000014,0.01888717,0,0.00000014,0.03185613,0.02539222,0.00459515,0.0000011,0,0,0.02962154,0,0,0,0.00000235,0.00001102,0.00428544,0,0,0.00000621,0.00002099,0.01324068,0.01468587,0,0,0.00000048,0.00000039,0.01339815,0.00342152,0,0.0000148,0.00000069,0.05100854
04.04.2020,0,6.94849417,6.94849417,0,0,6.21601011,0,0.00000385,0.01181256,0.00018893,0.00000168,0.00001113,0.01441319,0.02237662,0.03566135,0.00000671,0.00002636,0.01949483,0,0,0.00000013,0.00001506,0.00000389,0.00005295,-0.00101524,0.00000239,0.00223264,0.00000057,0.01931649,0.02385678,0.00000034,0,0.00000122,0.0000017,0.01022209,0,0.00967044,0.00000003,0,0.00000174,0.00000233,0,0.03024403,0.02353847,0.04157961,0.00000292,0.03281583,0,0.01898219,0.05461376,0.02715967,0,0.00001291,0.01356372,0.00000156,0.03017307,0.00003654,0.02885313,0.00394287,0.01344061,0,0,0.01286922,0,0.00000621,0.02076165,0.00024372,0.00000137,0.01880286,0,0.00000014,0.03226046,0.02518785,0.00530845,0.00000107,0,0,0.02914629,0,0,0,0.00000218,0.00001151,0.00456941,0,0,0.00000622,0.00002113,0.0131241,0.01452941,0,0,0.00000047,0.00000039,0.01349897,0.00346346,0,0.0000149,0.0000007,0.05132827
26.03.2020,0,6.95195853,6.95195853,0,0,6.27584347,0,0.00000394,0.01180784,0.00017169,0.00000158,0.00001137,0.00001202,0.02277906,0.03905899,0.00000708,0.0000256,0.01367086,0,0,0.00000012,0.0000148,0.00000444,0.00005611,-0.0011023,0.0000023,0.00194913,0.00000057,0.0209731,0.02367491,0.00000033,0,0.0000009,0.00000172,0.00839443,0,0.00976585,0.00000003,0,0.00000223,0.00000202,0,0.03023456,0.02364815,0.04050722,0.00000271,0.03262871,0,0.01920241,0.04300236,0.02665392,0,0.00001337,0.01599771,0.00000155,0.03188389,0.00003689,0.02946009,0.00390887,0.01424231,0,0,0.01183275,0,0.0000059,0.01996389,0.00028236,0.00000132,0.01769315,0,0.00000013,0.03231325,0.0115162,0.00514563,0.00000112,0,0,0.01502341,0,0,0,0.00000231,0.0000113,0.00427663,0,0,0.00000587,0.00002055,0.01326239,0.01472917,0,0,0.00000048,0.0000002,0.01055181,0.00369297,0,0.00001467,0.0000007,0.05305146
29.03.2020,0,6.96426905,6.96426905,0,0,6.26740993,0,0.00000399,0.01180679,0.00017676,0.00000173,0.00001106,0.0142531,0.0174629,0.03801884,0.00000696,0.00002643,0.02439274,0,0,0.00000012,0.00001529,0.00000408,0.00005529,-0.00114628,0.0000024,0.00206358,0.0000006,0.02019961,0.01935137,0.00000036,0,0.00000117,0.00000168,0.01036321,0,0.00996444,0.00000003,0,0.0000018,0.0000021,0,0.03157244,0.02557536,0.04169827,0.00000282,0.02878204,0,0.01988709,0.03953651,0.02714693,0,0.00001405,0.01501495,0.0000016,0.03231737,0.0000389,0.02904847,0.00388831,0.0145018,0,0,0.01175097,0,0.00000585,0.02042608,0.00025136,0.00000139,0.01887314,0,0.00000014,0.03313073,0.01294548,0.00498128,0.00000119,0,0,0.01491942,0,0,0,0.00000254,0.00001114,0.00418137,0,0,0.00000619,0.00001976,0.01363487,0.01691776,0,0,0.00000055,0.0000002,0.01010612,0.00380099,0,0.00001557,0.0000007,0.05480527
08.04.2020,0,6.97663567,6.97663567,0,0,6.22307513,0,0.00000394,0.01172645,0.00020257,0.00000174,0.00001092,0.01464298,0.02329652,0.04073928,0.00000709,0.00002752,0.0143964,0,0,0.00000014,0.00001492,0.00000394,0.00006244,-0.00211463,0.00000239,0.00200542,0.00000059,0.01935709,0.02244724,0.0000004,0,0.0000012,0.00000169,0.01069535,0,0.00988806,0.00000003,0,0.00000184,0.00000214,0,0.032712,0.02476377,0.02315478,0.00000281,0.03329534,0,0.01914953,0.05880922,0.0287059,0,0.00001394,0.01381429,0.00000154,0.03017361,0.00003897,0.0306296,0.00393552,0.0139036,0,0,0.01236977,0,0.00000673,0.02183278,0.00024129,0.00000153,0.01822089,0,0.00000014,0.03478893,0.02346637,0.00584909,0.00000104,0,0,0.02988211,0,0,0,0.0000021,0.00001177,0.00442445,0,0,0.02277962,0.00002253,0.01404125,0.01357261,0,0,0.00000088,0.00000038,0.01402641,0.00339817,0,0.00001542,0.00000075,0.05407345
05.04.2020,0,6.94895335,6.94895335,0,0,6.21601011,0,0.00000387,0.01171606,0.00018388,0.00000175,0.00001114,0.01436564,0.02227409,0.03678077,0.00000675,0.00002589,0.01877567,0,0,0.00000014,0.00001513,0.00000389,0.00005281,-0.00101644,0.00000238,0.00225776,0.00000059,0.01947817,0.02297099,0.00000035,0,0.00000122,0.00000169,0.01015243,0,0.00954071,0.00000003,0,0.00000177,0.00000221,0,0.03052202,0.02323489,0.04156304,0.00000286,0.03308389,0,0.01879619,0.0561115,0.02679534,0,0.0000126,0.01354221,0.00000156,0.03029993,0.00003695,0.02938411,0.00394627,0.01343955,0,0,0.01264318,0,0.00000599,0.02066582,0.00023286,0.00000136,0.01829341,0,0.00000014,0.03177281,0.02538296,0.00502399,0.00000106,0,0,0.02912819,0,0,0,0.00000213,0.00001286,0.00459709,0,0,0.00000641,0.00002092,0.01394059,0.01467846,0,0,0.00000048,0.00000039,0.01365238,0.0034375,0,0.00001487,0.0000007,0.05104244
23.03.2020,0,6.94707675,6.94707675,0,0,6.28771736,0,0.00000404,0.01171174,0.00017904,0.00000159,0.00001122,0.0000107,0.02232343,0.03935858,0.00000653,0.00002589,0.01355298,0,0,0.00000012,0.00001483,0.00000429,0.00005713,-0.00104928,0.0000025,0.00190367,0.00000058,0.01895551,0.00807405,0.00000036,0,0.00000084,0.00000181,0.01015993,0,0.01050247,0.00000003,0,0.00000187,0.00000209,0,0.03101951,0.02400281,0.04130044,0.00000284,0.03034365,0,0.02013539,0.03607906,0.02705421,0,0.00001427,0.01608499,0.00000163,0.03373332,0.00003714,0.03217325,0.00400355,0.0147882,0,0,0.01179155,0,0.00000531,0.01992817,0.00026038,0.00000137,0.01802476,0,0.00000014,0.03255225,0.01209018,0.00477821,0.00000097,0,0,0.0146341,0,0,0,0.00000213,0.00001198,0.00475294,0,0,0.00000581,0.00001989,0.0131692,0.01537362,0,0,0.0000005,0.00000018,0.00891009,0.00387623,0,0.00001378,0.00000072,0.05256213
26.05.2020,-0.2603707,7.060666,6.8002953,-0.2603707,0,6.42269294,0,0.00000366,0.01169339,0.00018075,0.00000193,0.00001183,0.01376048,0.00447186,0.03541826,0.00000721,0.00001949,0.02539841,0,0,0.00000012,0.00002684,0.00000289,0.00004868,-0.0018504,0.00000232,0.00188254,0.00000123,0.02656769,0.01701549,0.00000051,0,0.00000102,0.00000181,0.01025937,0,0.00793237,0.00000003,0.01095267,0.00000467,0.0000024,0,0.02585552,0.02371865,0.0539195,0.00000303,0.04223872,0.00000011,0.01294589,0.05162649,0.02666321,0.00000075,0.00001488,0,0.00000185,0.02960263,0.00002963,0.04159685,0.00481233,0.0234226,0,0,0.00944642,-0.03167555,0.00000383,0.00000163,0.00011143,0.00000154,0.01391601,0,0.00000016,0.03202089,0.01802513,0.01191976,0.00000105,0.0102429,0.0113884,0.03042723,-0.01214818,0.00539213,0,0.00000268,0.00001298,0.02380297,0.01081512,0.00006849,0.00000169,0.00002622,0.01041431,0.0112952,0,-0.01648223,0.0000011,0.00000043,0.0012539,0.00292433,-0.01512119,0.00001236,0.00000073,0.00959703
25.03.2020,0,6.92718069,6.92718069,0,0,6.28365172,0,0.00000387,0.01165319,0.00016655,0.00000158,0.00001125,0.00001159,0.02176933,0.03764595,0.00000696,0.00002501,0.01336784,0,0,0.00000012,0.00001451,0.00000442,0.00005526,-0.00104171,0.00000228,0.00182838,0.00000056,0.01816164,0.00797512,0.00000034,0,0.0000008,0.00000171,0.00982034,0,0.00977376,0.00000003,0,0.00000182,0.00000195,0,0.03016057,0.02351208,0.04008433,0.00000279,0.03284279,0,0.01836998,0.03569358,0.02625134,0,0.00001372,0.01556306,0.00000155,0.03233474,0.00003616,0.03063228,0.00392925,0.01427275,0,0,0.01184613,0,0.00000585,0.01968738,0.00028917,0.00000131,0.01686361,0,0.00000013,0.03213627,0.01157822,0.00476705,0.00000102,0,0,0.01455342,0,0,0,0.000002,0.00001087,0.0042287,0,0,0.00000569,0.00002004,0.01278733,0.01476949,0,0,0.00000048,0.00000016,0.00898664,0.00360656,0,0.00001362,0.0000007,0.05240171
18.04.2020,0,6.98665124,6.98665124,0,0,6.21212528,0,0.00000375,0.0115365,0.00020006,0.00000181,0.0000117,0.01459536,0.0139423,0.04177922,0.00000742,0.00002537,0.02986117,0,0,0.00000014,0.00001494,0.00000388,0.00006804,-0.00206972,0.0000023,0.00208015,0.00000111,0.01899762,0.02252378,0.00000038,0,0.00000126,0.00000165,0.00990656,0,0.01063808,0.00000003,0,0.0000022,0.0000021,0,0.03294228,0.02433714,0.02531458,0.00000277,0.04905491,0,0.0120438,0.05431573,0.02731956,0,0.00001338,0.01420164,0.00000172,0.03097215,0.00003768,0.03131392,0.0041988,0.02437666,0,0,0.01258679,0,0.00000569,0.02124309,0.00024622,0.00000133,0.01818925,0,0.00000014,0.03370301,0.02385169,0.00544455,0.00000104,0,0,0.02552724,0,0,0,0.00000209,0.00001135,0.00497597,0,0.0000024,0.02131934,0.00003313,0.01386265,0.01376742,0,0,0.00000089,0.00000038,0.01649403,0.00330493,0,0.00001512,0.00000084,0.0553495
03.04.2020,0,6.95460399,6.95460399,0,0,6.21601011,0,0.00000385,0.01152979,0.00017095,0.00000169,0.0000113,0.01450415,0.02203922,0.03550014,0.0000068,0.00002655,0.01966517,0,0,0.00000014,0.00001518,0.00000392,0.00005404,-0.00102033,0.00000233,0.00224601,0.00000058,0.01975832,0.0238612,0.00000036,0,0.00000132,0.00000173,0.0095505,0,0.00972963,0.00000003,0,0.00000177,0.00000226,0,0.03044326,0.0238115,0.04149446,0.00000302,0.03278736,0,0.01919528,0.05780049,0.02741651,0,0.00001264,0.01461997,0.00000157,0.03055599,0.00003698,0.02893782,0.00392244,0.01359345,0,0,0.01260103,0,0.0000064,0.02091819,0.00025719,0.00000142,0.01832561,0,0.00000014,0.03221608,0.02561207,0.00539809,0.00000109,0,0,0.02934007,0,0,0,0.00000235,0.00001116,0.00467348,0,0,0.00000612,0.00002157,0.01328156,0.01482059,0,0,0.00000048,0.00000039,0.0133837,0.00348182,0,0.00001501,0.00000071,0.05191622
